ResponseId,RespondentID,StartDate,Finished,DistributionChannel,SessionID
SYNTH_000230,b9089794,2024-11-11 00:00:00,1,gl,51a59449
SYNTH_000231,355bfa4d,2024-10-07 00:00:00,1,gl,a01865d8
SYNTH_000232,448eae55,2024-05-29 00:00:00,1,gl,0d939f98
SYNTH_000233,8b6042d9,2024-06-23 00:00:00,1,gl,4e0b5ace
SYNTH_000234,ded45054,2024-05-22 00:00:00,1,anonymous,30749453
SYNTH_000235,4f7502fa,2024-09-17 00:00:00,1,gl,73f012a1
SYNTH_000236,6a46141f,2024-03-27 00:00:00,1,anonymous,ef482024
SYNTH_000237,4276dcb8,2024-08-06 00:00:00,1,anonymous,02575b18
SYNTH_000238,ded45054,2024-12-19 00:00:00,1,gl,348bf79d
SYNTH_000239,4fdf33b3,2024-12-26 00:00:00,1,gl,90311d10
SYNTH_000240,6e92651c,2024-01-09 00:00:00,1,anonymous,6749c6c6
SYNTH_000241,694c786a,2024-01-24 00:00:00,0,anonymous,d2661d23
SYNTH_000242,8d54dc6f,2024-07-12 00:00:00,1,anonymous,70e58dfe
SYNTH_000243,6a33cedb,2024-02-13 00:00:00,1,gl,280c0a40
SYNTH_000244,ea12c81e,2024-01-10 00:00:00,1,anonymous,14cd25d5
SYNTH_000245,50fb457f,2024-03-22 00:00:00,1,gl,d00b53dc
SYNTH_000246,1a3d6873,2024-06-29 00:00:00,1,anonymous,4b9a93f7
SYNTH_000247,d6d076b3,2024-05-10 00:00:00,1,gl,0dc009ad
SYNTH_000248,bc60b23f,2024-12-07 00:00:00,1,gl,fb10fbcf
SYNTH_000249,618b740e,2024-07-18 00:00:00,1,gl,17e1769e
SYNTH_000250,a8e11444,2024-08-27 00:00:00,1,gl,db94f1f4
SYNTH_000251,247ef8de,2024-11-13 00:00:00,1,gl,f0bc0c0a
SYNTH_000252,126dbfbb,2024-05-31 00:00:00,1,anonymous,3ee73c26
SYNTH_000253,361ebae5,2024-02-02 00:00:00,1,anonymous,c3c5a63d
SYNTH_000254,e661c7af,2024-05-15 00:00:00,1,anonymous,71d0fedc
SYNTH_000255,cbeb911b,2024-01-17 00:00:00,1,gl,8741ece1
SYNTH_000256,70d9ac1a,2024-04-01 00:00:00,1,anonymous,5248ab1a
SYNTH_000257,b92c4673,2024-08-12 00:00:00,1,gl,b3e6a89f
SYNTH_000258,66138110,2024-08-25 00:00:00,1,gl,531b1681
SYNTH_000259,f79a78c8,2024-05-04 00:00:00,0,anonymous,18cebcf2
SYNTH_000260,fa4e6aeb,2024-07-19 00:00:00,0,anonymous,1b2e8f55
SYNTH_000261,93255877,2024-03-11 00:00:00,0,anonymous,c41eecf7
SYNTH_000262,21527c1a,2024-02-07 00:00:00,1,anonymous,93da1414
SYNTH_000263,780e716b,2024-10-26 00:00:00,1,gl,bc19400b
SYNTH_000264,da72f9d0,2024-01-26 00:00:00,1,gl,68757920
SYNTH_000265,4a2b33fe,2024-11-20 00:00:00,1,gl,af1a6acf
SYNTH_000266,7b3c1ae7,2024-08-22 00:00:00,0,gl,31f553fe
SYNTH_000267,da3f92d1,2024-04-07 00:00:00,0,gl,41959604
SYNTH_000268,64bbd9f4,2024-01-16 00:00:00,1,gl,c775c8cf
SYNTH_000269,bf4da1ce,2024-11-18 00:00:00,1,anonymous,6811a93c
SYNTH_000270,af656b3a,2024-02-15 00:00:00,1,gl,9487b25f
SYNTH_000271,b8dd50e0,2024-12-21 00:00:00,0,anonymous,c4612363
SYNTH_000272,16c5c075,2024-06-04 00:00:00,1,gl,62029487
SYNTH_000273,1a5dc904,2024-12-18 00:00:00,0,gl,ef2d9aad
SYNTH_000274,6eb1f7c3,2024-10-30 00:00:00,1,anonymous,75a7ed20
SYNTH_000275,c1102d16,2024-11-29 00:00:00,1,gl,f41f0223
SYNTH_000276,e85ef2cf,2024-08-03 00:00:00,0,gl,0ef18ba9
SYNTH_000277,a1881889,2024-12-01 00:00:00,1,gl,0e37a2a6
SYNTH_000278,075738ea,2024-07-27 00:00:00,1,gl,30dd13e2
SYNTH_000279,039d65f1,2024-09-25 00:00:00,1,anonymous,3ada9cab
SYNTH_000280,f88c9318,2024-06-29 00:00:00,1,gl,a7dde2e2
SYNTH_000281,6493bae4,2024-02-26 00:00:00,1,gl,889d380c
SYNTH_000282,44c58f17,2024-08-13 00:00:00,0,gl,9de68093
SYNTH_000283,8d2902bc,2024-12-19 00:00:00,1,gl,719f2a33
SYNTH_000284,b1ffc38b,2024-07-29 00:00:00,1,gl,98eb9268
SYNTH_000285,0da9e4f0,2024-06-02 00:00:00,1,gl,bb38f876
SYNTH_000286,d8559fd3,2024-03-18 00:00:00,0,anonymous,089c83a2
SYNTH_000287,1ea26b9d,2024-07-08 00:00:00,0,anonymous,df7ecf0c
SYNTH_000288,a66d5b5d,2024-06-21 00:00:00,0,gl,eb1de248
SYNTH_000289,7636ee84,2024-02-16 00:00:00,1,anonymous,a02ddf51
SYNTH_000290,1c000c00,2024-05-25 00:00:00,1,anonymous,8f015d34
SYNTH_000291,772bf5dd,2024-08-17 00:00:00,1,gl,9417612c
SYNTH_000292,5a9713a3,2024-08-18 00:00:00,1,gl,ce9831e8
SYNTH_000293,e9a6ca60,2024-03-24 00:00:00,1,anonymous,be02bb7f
SYNTH_000294,ae6c590c,2024-12-02 00:00:00,1,gl,6d046398
SYNTH_000295,88a3e28a,2024-05-03 00:00:00,1,gl,c700bd2a
SYNTH_000296,dcdc2106,2024-10-08 00:00:00,1,gl,22239441
SYNTH_000297,cc20d10c,2024-01-13 00:00:00,1,gl,dcb42b62
SYNTH_000298,c8d416f7,2024-06-13 00:00:00,0,gl,8708a31c
SYNTH_000299,97239576,2024-04-25 00:00:00,1,anonymous,3fde9b49
SYNTH_000300,78804c90,2024-09-26 00:00:00,1,gl,3f688fcf
SYNTH_000301,b7282ac0,2024-04-27 00:00:00,1,anonymous,91d4dcc1
SYNTH_000302,8c4b313f,2024-05-06 00:00:00,1,gl,331fe22b
SYNTH_000303,91359ef6,2024-11-01 00:00:00,1,anonymous,d8bcca9c
SYNTH_000304,ae19cb0f,2024-09-07 00:00:00,1,gl,44c69169
SYNTH_000305,4a837dc7,2024-11-03 00:00:00,1,anonymous,29cbea62
SYNTH_000306,4c2d6a5d,2024-10-18 00:00:00,1,anonymous,bc6d0ce4
SYNTH_000307,66d998c1,2024-02-19 00:00:00,1,gl,33148fb3
SYNTH_000308,1c75c69a,2024-07-04 00:00:00,1,anonymous,31eefaed
SYNTH_000309,3f3b6bbe,2024-07-17 00:00:00,1,gl,9b1d3d8d
SYNTH_000310,889cdd94,2024-02-12 00:00:00,1,gl,6718bdcd
SYNTH_000311,6b618943,2024-06-11 00:00:00,1,gl,bb4cd643
SYNTH_000312,d8ca857f,2024-09-13 00:00:00,0,gl,a90d934b
SYNTH_000313,ce2ab618,2024-02-17 00:00:00,1,anonymous,63208870
SYNTH_000314,b21ddada,2024-11-27 00:00:00,1,gl,ba118abb
SYNTH_000315,d3c8fcad,2024-01-02 00:00:00,1,anonymous,d5f15743
SYNTH_000316,a0f000dd,2024-12-27 00:00:00,1,anonymous,6ad6f59f
SYNTH_000317,314f1c91,2024-09-28 00:00:00,1,anonymous,0cdf099e
SYNTH_000318,6fab06d5,2024-05-19 00:00:00,1,gl,2bb50361
SYNTH_000319,d5e888de,2024-01-05 00:00:00,1,anonymous,4a7ee62f
SYNTH_000320,6c957d17,2024-04-29 00:00:00,1,gl,0ad1b7c5
SYNTH_000321,14a6d35c,2024-07-20 00:00:00,1,gl,5b941551
SYNTH_000322,22b5c76e,2024-06-28 00:00:00,1,anonymous,02ce78fc
SYNTH_000323,5f8c25d1,2024-08-30 00:00:00,1,anonymous,10817da0
SYNTH_000324,4553c2b7,2024-06-22 00:00:00,1,gl,bdcb17ee
SYNTH_000325,85de4631,2024-04-28 00:00:00,1,gl,b61ba2d8
SYNTH_000326,b4c60281,2024-08-07 00:00:00,1,gl,c7e51f98
SYNTH_000327,c91405b0,2024-02-19 00:00:00,1,anonymous,2d9e0a9f
SYNTH_000328,6e743f5c,2024-11-09 00:00:00,1,gl,32c2fee8
SYNTH_000329,e30ccd08,2024-01-31 00:00:00,1,anonymous,6e9dcb00
SYNTH_000330,e65e3346,2024-03-11 00:00:00,1,anonymous,68da92ff
SYNTH_000331,46fb7321,2024-08-03 00:00:00,1,gl,9e533047
SYNTH_000332,88c153ac,2024-08-16 00:00:00,1,gl,70dd09dc
SYNTH_000333,a14eac0d,2024-08-25 00:00:00,1,gl,b3d02d32
SYNTH_000334,b73c3bdb,2024-11-06 00:00:00,1,gl,3a8ffcd1
SYNTH_000335,79571224,2024-09-25 00:00:00,1,gl,90d1a0db
SYNTH_000336,14e97ac4,2024-06-19 00:00:00,0,gl,c88e3621
SYNTH_000337,3a0638ee,2024-05-29 00:00:00,1,gl,203910b1
SYNTH_000338,8170b00f,2024-09-05 00:00:00,0,gl,859b7d9f
SYNTH_000339,a1b2cca4,2024-03-06 00:00:00,0,gl,50fa97b5
SYNTH_000340,552f6796,2024-01-06 00:00:00,1,gl,6d014995
SYNTH_000341,0a6f57a8,2024-06-07 00:00:00,0,gl,5a6273d1
SYNTH_000342,4bb025e0,2024-12-14 00:00:00,1,anonymous,b17fc178
SYNTH_000343,0af360b0,2024-02-12 00:00:00,1,gl,f47b448b
SYNTH_000344,c0bb7e71,2024-04-12 00:00:00,1,gl,00440854
SYNTH_000345,3a18b1d0,2024-02-16 00:00:00,1,anonymous,7b8b0dd7
SYNTH_000346,45f4d05a,2024-08-26 00:00:00,0,anonymous,9efda1aa
SYNTH_000347,36368776,2024-04-02 00:00:00,1,gl,427e6223
SYNTH_000348,cb0430db,2024-11-02 00:00:00,1,anonymous,86c8127a
SYNTH_000349,3b3ebe5d,2024-12-03 00:00:00,1,gl,b60b18ba
SYNTH_000350,7fea1947,2024-07-02 00:00:00,1,gl,52380d6a
SYNTH_000351,355bfa4d,2024-06-22 00:00:00,1,gl,30d83028
SYNTH_000352,afc67ef1,2024-09-26 00:00:00,1,anonymous,5c268d08
SYNTH_000353,fa50de94,2024-12-20 00:00:00,0,gl,c2f529b9
SYNTH_000354,40b7b474,2024-07-15 00:00:00,1,anonymous,9826208f
SYNTH_000355,29e741e8,2024-02-08 00:00:00,1,gl,ccd0b83c
SYNTH_000356,88dd32af,2024-12-03 00:00:00,1,gl,d3e7c09c
SYNTH_000357,fd13749f,2024-06-18 00:00:00,1,gl,82f0b081
SYNTH_000358,1567e21b,2024-01-21 00:00:00,1,anonymous,d7ba8726
SYNTH_000359,5a9713a3,2024-04-12 00:00:00,0,gl,098e29fe
SYNTH_000360,88c153ac,2024-03-27 00:00:00,0,gl,5d4c83aa
SYNTH_000361,0319de60,2024-06-30 00:00:00,1,anonymous,69e3fd1e
SYNTH_000362,35eb1c6b,2024-12-06 00:00:00,1,gl,4d194c5d
SYNTH_000363,23bedcd8,2024-12-27 00:00:00,1,anonymous,3777c74a
SYNTH_000364,d0464046,2024-04-29 00:00:00,0,anonymous,cc669c2c
SYNTH_000365,3d35d547,2024-10-14 00:00:00,1,anonymous,3f9e1c1b
SYNTH_000366,ac2356d5,2024-11-23 00:00:00,0,anonymous,abdf65fb
SYNTH_000367,0d7ed7eb,2024-07-23 00:00:00,1,anonymous,b6a007dc
SYNTH_000368,77e3d47c,2024-12-08 00:00:00,1,anonymous,1b8cf3bf
SYNTH_000369,809e3095,2024-02-08 00:00:00,1,gl,f734ae5e
SYNTH_000370,dd9d0cab,2024-04-27 00:00:00,1,anonymous,cedaf906
SYNTH_000371,27bdfeb1,2024-09-08 00:00:00,0,gl,ba5b9d75
SYNTH_000372,81df7cd7,2024-11-20 00:00:00,0,anonymous,d2f90788
SYNTH_000373,fbdc5520,2024-02-16 00:00:00,1,gl,39b246b3
SYNTH_000374,2c445f62,2024-05-23 00:00:00,1,gl,3485212e
SYNTH_000375,97bb794d,2024-12-21 00:00:00,1,anonymous,cda6045e
SYNTH_000376,9d570ad1,2024-01-31 00:00:00,1,gl,b270bc50
SYNTH_000377,1377b0ca,2024-03-08 00:00:00,1,anonymous,c8ea7e74
SYNTH_000378,0a951553,2024-07-03 00:00:00,1,anonymous,1f364cb6
SYNTH_000379,d3c8fcad,2024-03-19 00:00:00,1,gl,85449e61
SYNTH_000380,1f56926e,2024-08-09 00:00:00,1,gl,450f0e9c
SYNTH_000381,df03f951,2024-02-24 00:00:00,1,gl,f741713e
SYNTH_000382,bc647a5c,2024-03-21 00:00:00,0,anonymous,3fc8463d
SYNTH_000383,8bf3da1f,2024-09-14 00:00:00,1,anonymous,8ee30c6a
SYNTH_000384,8bb11949,2024-12-08 00:00:00,1,anonymous,f24dbb38
SYNTH_000385,0fc8b779,2024-12-06 00:00:00,1,gl,e946eaf5
SYNTH_000386,f2561877,2024-04-29 00:00:00,1,gl,2fa910de
SYNTH_000387,5f932940,2024-10-14 00:00:00,1,gl,259efde6
SYNTH_000388,56abe750,2024-06-25 00:00:00,1,gl,95e85b8f
SYNTH_000389,0813f12f,2024-07-08 00:00:00,1,anonymous,798be4f4
SYNTH_000390,99f0205a,2024-06-09 00:00:00,1,anonymous,79730fc0
SYNTH_000391,283fcb26,2024-02-19 00:00:00,1,anonymous,754dcece
SYNTH_000392,f6bd4d70,2024-07-18 00:00:00,1,gl,50469cde
SYNTH_000393,3d35d547,2024-03-21 00:00:00,1,anonymous,b63fa6ee
SYNTH_000394,5865eb50,2024-04-10 00:00:00,1,anonymous,cd36fec0
SYNTH_000395,745590b2,2024-09-12 00:00:00,1,anonymous,2aad8050
SYNTH_000396,3778f671,2024-01-21 00:00:00,1,anonymous,74c6628e
SYNTH_000397,98bbf90d,2024-01-08 00:00:00,0,anonymous,82491736
SYNTH_000398,71dc4407,2024-06-13 00:00:00,1,anonymous,9cdbbf73
SYNTH_000399,ce31b3b7,2024-01-13 00:00:00,1,gl,ef1eacf5
SYNTH_000400,c585847b,2024-05-16 00:00:00,1,anonymous,b2b8846f
SYNTH_000401,c9649cbf,2024-11-13 00:00:00,1,gl,26f272a4
SYNTH_000402,0ec49f8c,2024-04-12 00:00:00,1,anonymous,90677021
SYNTH_000403,30ec291e,2024-01-11 00:00:00,0,anonymous,7edb1ff8
SYNTH_000404,5182b314,2024-07-19 00:00:00,0,anonymous,bfa6d646
SYNTH_000405,c62b0c5d,2024-11-16 00:00:00,1,anonymous,e07a1a79
SYNTH_000406,83c68a66,2024-04-24 00:00:00,1,gl,278dc336
SYNTH_000407,8403b24b,2024-07-20 00:00:00,0,gl,43256ed5
SYNTH_000408,468b18f3,2024-07-25 00:00:00,1,gl,fd93236f
SYNTH_000409,7801d9fa,2024-10-11 00:00:00,1,gl,49d38c3c
SYNTH_000410,6dd19515,2024-12-05 00:00:00,1,gl,1cc7712e
SYNTH_000411,afc0cd8c,2024-09-29 00:00:00,1,gl,98094a47
SYNTH_000412,d9cd3345,2024-08-15 00:00:00,1,gl,a426738a
SYNTH_000413,7b9ba389,2024-07-26 00:00:00,1,anonymous,f67c027b
SYNTH_000414,839cb45b,2024-03-18 00:00:00,1,anonymous,fb783c1b
SYNTH_000415,03a8be18,2024-12-09 00:00:00,1,anonymous,ee26182d
SYNTH_000416,c4b1fd5d,2024-08-05 00:00:00,1,anonymous,3279be24
SYNTH_000417,6d28132b,2024-06-17 00:00:00,1,anonymous,7bfd259e
SYNTH_000418,8bded934,2024-04-29 00:00:00,1,anonymous,3fdcc79c
SYNTH_000419,ed6f0655,2024-10-16 00:00:00,1,gl,32637cf0
SYNTH_000420,032a0b2f,2024-09-05 00:00:00,1,anonymous,447b25c4
SYNTH_000421,0d4885f6,2024-12-15 00:00:00,0,gl,d9b697bb
SYNTH_000422,b9811ec8,2024-11-27 00:00:00,1,gl,6967d2d4
SYNTH_000423,ab32eb80,2024-02-20 00:00:00,0,anonymous,2a36b08a
SYNTH_000424,cfddb37d,2024-08-16 00:00:00,1,gl,7ee19702
SYNTH_000425,174d994a,2024-11-05 00:00:00,1,gl,24a79b00
SYNTH_000426,659d4434,2024-02-17 00:00:00,0,gl,623ed922
SYNTH_000427,70f4dcde,2024-06-25 00:00:00,1,gl,790e4af2
SYNTH_000428,52aed4dd,2024-11-24 00:00:00,1,anonymous,6fbf90b6
SYNTH_000429,3f0011f7,2024-09-13 00:00:00,1,anonymous,486a77e2
SYNTH_000430,9efa3273,2024-07-29 00:00:00,1,gl,52d1fee6
SYNTH_000431,30e5f841,2024-12-29 00:00:00,1,anonymous,03bbf73e
SYNTH_000432,54df9fdd,2024-05-21 00:00:00,0,anonymous,d20077ad
SYNTH_000433,8b586cab,2024-04-01 00:00:00,0,gl,b6b4e83f
SYNTH_000434,742f226a,2024-01-06 00:00:00,1,gl,ff4d7446
SYNTH_000435,a85ca3e4,2024-12-20 00:00:00,1,gl,55b462e9
SYNTH_000436,067c3eef,2024-02-15 00:00:00,1,gl,5f0f7888
SYNTH_000437,ef15a38a,2024-04-24 00:00:00,0,anonymous,40ace604
SYNTH_000438,cebe371e,2024-01-08 00:00:00,1,gl,89feb3a4
SYNTH_000439,8b1c6e09,2024-05-25 00:00:00,1,gl,c74cf8dd
SYNTH_000440,20b90aca,2024-03-14 00:00:00,1,gl,c403298d
SYNTH_000441,06b55456,2024-06-29 00:00:00,1,gl,d5ea7d1a
SYNTH_000442,2c2b8cde,2024-10-05 00:00:00,1,anonymous,94d5c8ec
SYNTH_000443,c5b416a6,2024-09-22 00:00:00,1,anonymous,8f539aa9
SYNTH_000444,96be4e2d,2024-12-05 00:00:00,1,gl,6fa3c35e
SYNTH_000445,e5ffe230,2024-09-04 00:00:00,0,anonymous,70b304c1
SYNTH_000446,4f0652f2,2024-11-21 00:00:00,1,anonymous,90876341
SYNTH_000447,df1fbb63,2024-09-04 00:00:00,1,anonymous,3e011401
SYNTH_000448,e6f028b5,2024-02-03 00:00:00,0,gl,5f5b96a7
SYNTH_000449,8dde7f8a,2024-10-12 00:00:00,1,anonymous,33d08f94
SYNTH_000450,d84d7697,2024-12-15 00:00:00,1,gl,6de374be
SYNTH_000451,a9c7ea7f,2024-06-19 00:00:00,1,gl,ec6fd10e
SYNTH_000452,e34229b4,2024-11-08 00:00:00,1,gl,5e230878
SYNTH_000453,fb6afdce,2024-07-29 00:00:00,1,anonymous,9126a95c
SYNTH_000454,102aa35b,2024-03-15 00:00:00,1,anonymous,d2319ca3
SYNTH_000455,ede1fcaa,2024-06-07 00:00:00,1,gl,c9d58680
SYNTH_000456,7525d993,2024-04-14 00:00:00,1,gl,c3ebe04f
SYNTH_000457,43439970,2024-11-22 00:00:00,1,gl,08846aab
SYNTH_000458,ec8cdd96,2024-03-28 00:00:00,1,gl,42840452
SYNTH_000459,4b73b75d,2024-10-23 00:00:00,1,anonymous,bf2786b9
SYNTH_000460,b2deac44,2024-12-12 00:00:00,1,anonymous,7d22160f
SYNTH_000461,b96859ab,2024-08-08 00:00:00,1,anonymous,e511c34a
SYNTH_000462,c9eb561d,2024-09-07 00:00:00,1,anonymous,3ace836e
SYNTH_000463,9e5710a5,2024-05-12 00:00:00,1,gl,faa7f858
SYNTH_000464,207500a9,2024-05-16 00:00:00,1,gl,1ea42267
SYNTH_000465,a28e2adf,2024-10-16 00:00:00,1,anonymous,6baf58d7
SYNTH_000466,6a284b3b,2024-04-01 00:00:00,1,anonymous,f010a014
SYNTH_000467,1dd61678,2024-12-15 00:00:00,0,anonymous,80de6980
SYNTH_000468,021f120d,2024-12-05 00:00:00,0,anonymous,f08269df
SYNTH_000469,7086a315,2024-02-15 00:00:00,0,anonymous,577d0513
SYNTH_000470,a906898b,2024-06-07 00:00:00,1,gl,368aacb7
SYNTH_000471,903d6fe1,2024-02-03 00:00:00,0,gl,86f48362
SYNTH_000472,5dddb68a,2024-01-10 00:00:00,0,gl,4e9c1ded
SYNTH_000473,df4dbf54,2024-07-18 00:00:00,1,anonymous,40160d5c
SYNTH_000474,83ddf707,2024-02-01 00:00:00,1,gl,a53477e4
SYNTH_000475,dbe3ca80,2024-01-21 00:00:00,1,gl,0179fe59
SYNTH_000476,f21b260b,2024-08-08 00:00:00,1,gl,a4efc136
SYNTH_000477,edf58d42,2024-05-10 00:00:00,1,anonymous,ea1d6ac4
SYNTH_000478,366e7a7b,2024-09-05 00:00:00,1,anonymous,00f0e984
SYNTH_000479,09745e2c,2024-05-08 00:00:00,1,anonymous,464d131b
SYNTH_000480,6fab06d5,2024-09-02 00:00:00,1,anonymous,8d183026
SYNTH_000481,619862f9,2024-03-21 00:00:00,1,anonymous,653996b0
SYNTH_000482,8cff12c1,2024-04-03 00:00:00,0,gl,bb7b155f
SYNTH_000483,18bd0d1d,2024-09-10 00:00:00,1,anonymous,07c8d8a7
SYNTH_000484,fd7414db,2024-12-08 00:00:00,0,anonymous,6962753f
SYNTH_000485,d5e888de,2024-09-21 00:00:00,1,gl,aaf9f0d5
SYNTH_000486,514e454b,2024-01-27 00:00:00,1,gl,0e42aa01
SYNTH_000487,619885fb,2024-12-26 00:00:00,1,anonymous,8f5b8ab9
SYNTH_000488,f6bd4d70,2024-05-12 00:00:00,1,anonymous,132b8ace
SYNTH_000489,8d267e10,2024-10-09 00:00:00,1,gl,137cd158
SYNTH_000490,8bb158be,2024-09-29 00:00:00,1,gl,dfd84b71
SYNTH_000491,dff62a4a,2024-06-04 00:00:00,0,anonymous,8ba2b700
SYNTH_000492,68a831ac,2024-07-02 00:00:00,0,gl,8950aad0
SYNTH_000493,85fea7f8,2024-12-26 00:00:00,0,anonymous,c3a947f5
SYNTH_000494,69c3b849,2024-05-16 00:00:00,1,anonymous,17ab4674
SYNTH_000495,7c0e9b53,2024-03-21 00:00:00,1,anonymous,a2e972ce
SYNTH_000496,21527c1a,2024-12-30 00:00:00,1,anonymous,4d30b5e0
SYNTH_000497,619862f9,2024-06-24 00:00:00,1,anonymous,cc3190cc
SYNTH_000498,4ef1636c,2024-07-01 00:00:00,1,anonymous,646b6244
SYNTH_000499,6827e3f4,2024-12-14 00:00:00,1,anonymous,5cc6e4a2
SYNTH_000500,247ef8de,2024-04-03 00:00:00,1,anonymous,5cd05b00
SYNTH_000501,618b740e,2024-07-09 00:00:00,1,anonymous,e7ab47ea
SYNTH_000502,9c4809e5,2024-01-07 00:00:00,1,anonymous,24a8d9eb
SYNTH_000503,edc299de,2024-11-12 00:00:00,0,gl,41c371cd
SYNTH_000504,22b205de,2024-09-27 00:00:00,1,anonymous,6d6bc0ad
SYNTH_000505,13361bac,2024-08-13 00:00:00,0,anonymous,44f3edcd
SYNTH_000506,9efa3273,2024-02-24 00:00:00,1,anonymous,4aefc0f5
SYNTH_000507,4a8d66d3,2024-03-19 00:00:00,1,anonymous,7b5fdc7f
SYNTH_000508,8061bc55,2024-07-10 00:00:00,1,anonymous,aff56d3e
SYNTH_000509,13bfbc3b,2024-07-01 00:00:00,1,anonymous,7ffca7c5
SYNTH_000510,6d267aa1,2024-11-13 00:00:00,1,anonymous,4d57c3e1
SYNTH_000511,1c91666e,2024-03-09 00:00:00,1,anonymous,0466ded5
SYNTH_000512,26ff34f4,2024-03-28 00:00:00,0,anonymous,3c88fe14
SYNTH_000513,409ef22c,2024-08-29 00:00:00,1,gl,8348b8bb
SYNTH_000514,4a837dc7,2024-01-20 00:00:00,1,gl,d2fb2167
SYNTH_000515,1a0989ea,2024-03-15 00:00:00,0,anonymous,caf75b4e
SYNTH_000516,0350222a,2024-11-22 00:00:00,1,anonymous,06832069
SYNTH_000517,18fbbaf1,2024-12-24 00:00:00,1,gl,cb715de1
SYNTH_000518,887d0761,2024-05-03 00:00:00,1,anonymous,5cc97578
SYNTH_000519,49c33f58,2024-04-10 00:00:00,1,anonymous,f498a302
SYNTH_000520,b73c3bdb,2024-07-17 00:00:00,1,anonymous,13f9badc
SYNTH_000521,8f697524,2024-04-01 00:00:00,1,gl,4b3ac036
SYNTH_000522,62471434,2024-03-09 00:00:00,1,gl,0530328d
SYNTH_000523,f3307cfb,2024-03-25 00:00:00,1,anonymous,8dffa13c
SYNTH_000524,574268a2,2024-01-02 00:00:00,1,anonymous,f2ff6ad6
SYNTH_000525,18e54c2b,2024-10-25 00:00:00,1,gl,5d493867
SYNTH_000526,e34b5ff0,2024-02-06 00:00:00,0,anonymous,77ca6675
SYNTH_000527,1af39ad6,2024-10-28 00:00:00,1,gl,3f82a7be
SYNTH_000528,c6f21c29,2024-07-01 00:00:00,1,anonymous,d0d625ed
SYNTH_000529,e196d5d8,2024-02-13 00:00:00,0,anonymous,55c207c0
SYNTH_000530,bb75ddd8,2024-09-12 00:00:00,1,anonymous,669e3d86
SYNTH_000531,0afb8580,2024-12-13 00:00:00,1,gl,a96b8a50
SYNTH_000532,e2261e57,2024-04-16 00:00:00,1,anonymous,12bfd5d7
SYNTH_000533,429f18d0,2024-04-01 00:00:00,0,anonymous,5cdea6b7
SYNTH_000534,ef4ef2e8,2024-06-14 00:00:00,1,anonymous,5441f8eb
SYNTH_000535,08810c3d,2024-06-24 00:00:00,1,anonymous,7fcb2727
SYNTH_000536,53c04672,2024-11-09 00:00:00,0,anonymous,5164cc1a
SYNTH_000537,dc032b01,2024-08-03 00:00:00,1,gl,fa027dbc
SYNTH_000538,624047f2,2024-04-22 00:00:00,0,gl,71b1090f
SYNTH_000539,a3fe03bd,2024-08-15 00:00:00,1,gl,732eafb5
SYNTH_000540,73495946,2024-12-07 00:00:00,1,gl,a5f2a541
SYNTH_000541,47385f12,2024-10-26 00:00:00,1,gl,f22d10bb
SYNTH_000542,25e1e094,2024-10-26 00:00:00,1,gl,9fde6e53
SYNTH_000543,f3cca8af,2024-01-29 00:00:00,1,anonymous,455a8564
SYNTH_000544,a9c67407,2024-03-30 00:00:00,0,gl,2d7b52ff
SYNTH_000545,6060a2fd,2024-11-17 00:00:00,1,gl,800ce245
SYNTH_000546,3a0638ee,2024-05-15 00:00:00,0,anonymous,e70c1cd3
SYNTH_000547,1c9e3ee8,2024-11-06 00:00:00,0,anonymous,48c28607
SYNTH_000548,dadd2309,2024-02-16 00:00:00,1,anonymous,8530d742
SYNTH_000549,738cb5db,2024-08-16 00:00:00,1,gl,17cc23e7
SYNTH_000550,d33d36af,2024-11-17 00:00:00,1,gl,2f80dbcb
SYNTH_000551,645d8602,2024-11-20 00:00:00,1,anonymous,4776a4d7
SYNTH_000552,68823fb6,2024-05-06 00:00:00,1,gl,d1f9ba56
SYNTH_000553,fe29b0cd,2024-11-03 00:00:00,1,anonymous,69b9a662
SYNTH_000554,ca743c1a,2024-06-14 00:00:00,1,gl,5632b3bd
SYNTH_000555,7a04f958,2024-09-04 00:00:00,1,gl,c8ca344e
SYNTH_000556,2c445f62,2024-04-22 00:00:00,1,gl,37c80030
SYNTH_000557,c6317dca,2024-09-14 00:00:00,0,gl,9463977d
SYNTH_000558,2a6f3632,2024-08-05 00:00:00,1,gl,bbcdd15e
SYNTH_000559,ccb145d1,2024-09-27 00:00:00,1,gl,26ca0f0f
SYNTH_000560,9362d0db,2024-06-02 00:00:00,1,gl,341a7e81
SYNTH_000561,4bf66eb3,2024-04-04 00:00:00,0,gl,20124e14
SYNTH_000562,68ef78c8,2024-12-26 00:00:00,1,gl,ece5fba3
SYNTH_000563,ae6c590c,2024-06-06 00:00:00,1,anonymous,b33cc6c2
SYNTH_000564,9d1428f1,2024-06-03 00:00:00,1,anonymous,c2adf030
SYNTH_000565,694c786a,2024-04-04 00:00:00,1,gl,c4b51c1d
SYNTH_000566,fbb42673,2024-12-21 00:00:00,1,gl,386ced5d
SYNTH_000567,034dcff4,2024-07-10 00:00:00,1,gl,881b0eb7
SYNTH_000568,bbe43d4e,2024-04-01 00:00:00,1,gl,e65519d7
SYNTH_000569,7442c4b3,2024-12-23 00:00:00,1,anonymous,02b64594
